38ffd6b3a1a59afdacce77840923df50f3bb9e34,CC(C)OC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc12
a8a65fb3cdfeeb67cb3fe05cc75ed7e3a6dbcfc4,CS(=O)(=O)c1ccc(cc1)-c1[nH]c2ccc(F)cc2c1-c1ccc(F)cc1
f01ee8f135e01c3265c46a0320fc81ba8ea4be51,Cc1cc(F)cc(c1)-c1nc(cn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
46e6805f3b2ce283909854317cd55fd580dc8e4c,CS(=O)(=O)c1ccc(cc1)C1=C(CC2(CC2)C1)c1ccc(F)c(F)c1
ff7c0c2864b393723f6161155c2ba2351fd48dd5,NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1c[nH]c2cc(Cl)ccc12)C(F)(F)F
da3f7ff56390dd79a4ca6f195678b771a79c2d59,CS(=O)(=O)c1ccc(cc1)-c1c(oc2ccccc12)-c1ccc(F)cc1
4e2e250d8523c4778d4b40346d9280c3de6ba48c,CS(=O)(=O)c1ccc(cc1)-c1cc(Br)sc1-c1ccc(F)cc1
e5b197fa1eff9116720d6b5e82103589a08d02c1,Cc1cc(Cl)cc(C)c1-c1nc(cn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
724f0ecce94913af12e70ec62c357443560f9c24,CS(=O)(=O)c1ccc(cc1)-c1c(nn2ncccc12)-c1ccccc1
2122e767a53cc39ad6276c1337b97218aa81c080,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(Cl)cc1)C(=O)OCCCN1CCOCC1
ba84fca92ea94a6f48ee14f28eb606bfe91ba9ee,CS(=O)(=O)c1ccc(cc1)-n1cc(nc1-c1cccc(F)c1)C(F)(F)F
96d4f014824bc1c7f8fadbfb8d01bc9904c1e679,COc1ccc(cc1OC)C1=C(C(=O)OC1)c1cccc(F)c1
fec1495d8af8c81a33b3bec47d236f974a74c21f,Cc1c(cc(-c2ccc(cc2)S(C)(=O)=O)n1-c1cccc(F)c1)C(=O)c1ccccc1
26e046f582052466136dd102c40716c8e2536987,CC(C)CC(O)c1cc(-c2ccc(cc2)S(C)(=O)=O)n(c1C)-c1cccc(F)c1
dd3835a5562fb5c05a19999ba73c272454dd8668,NS(=O)(=O)c1ccc(cc1)-c1cc(cnc1-c1ccc(F)cc1)C(F)(F)F
dd4684326f97651d137765971c23c761c59df159,Cc1c(cc(-c2ccc(cc2)S(C)(=O)=O)n1-c1ccc(F)cc1)C(=O)C(F)(F)F
8f9e09eba617d1a95cbaa8add32509d4842bc276,CS(=O)(=O)c1ccc(cc1)-c1cc(Cl)cnc1-c1ccc(CO)nc1
47e4aca9aeac98ae32fd8eadb896396530bfd22b,CS(=O)(=O)c1ccc(cc1)-c1cnn(Cc2ccccc2)c(=O)c1-c1ccc(F)cc1
dd2307fb3f3f5c2ba703a99c8a8ad769634f6ccf,NS(=O)(=O)c1ccc(cc1)-c1[nH]c2ccc(F)cc2c1-c1ccc(F)cc1
fd6b5ca9ff2d81bff71767185f01341ccde5741d,CS(=O)(=O)c1ccc(cc1)-n1cc(nc1-c1cccc(Cl)c1)C(F)(F)F
0cad9b9737808a1360077713d68cba117dc5e09e,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(Cl)cc1)C(=O)OCCN1CCOCC1
275d1b49e761118b1d3c6b1d6c07f4c0135cb665,Cc1c(cc(-c2ccc(cc2)S(C)(=O)=O)n1-c1cccc(F)c1)C(N)C(=O)OCCCO
a8531db170b8063b1ff443650133d31fcc96068b,CS(=O)(=O)c1ccc(cc1)-c1sc(nc1-c1ccc(F)cc1)-c1ccccc1Cl
19f4c9bc96053d29ddd6c85cdf1a899228319db5,Cc1cc(=O)c(-c2ccc(F)cc2F)c(o1)-c1ccc(cc1)S(C)(=O)=O
3657ed21a512dc7bd8ddbef0879277a6c0fb1c2c,COc1ccc(cc1)-c1cc(-c2ccc(cc2)S(C)(=O)=O)c(-c2ccccc2)c(=O)o1
cf49f98807eec8e3c7c915882015bae3f488859a,CS(=O)(=O)c1ccc(cc1)-c1cc(nn1-c1ccc(F)cc1)C(F)(F)F
8a5777cd2bf8615f381bd08be725e51229f1d7d0,CS(=O)(=O)c1ccc(cc1)-c1cc(Cl)cnc1-c1ccc(F)cc1
697685ec856895a3a7e252e774a489c83b84ba4e,NS(=O)(=O)c1ccc(cc1)C1=C(C(=O)N(C1)c1ccc(Cl)c(Cl)c1)c1ccc(F)cc1
285c1ce5babfdc962472ae9e8ac871a3c00c9ffa,CS(=O)(=O)c1ccc(cc1)-n1cnc(Cl)c1-c1ccc(F)c(F)c1
de774589557de738a6bd786521b00a972c3e6026,CS(=O)(=O)c1ccc(cc1)-c1[nH]c(Br)cc1-c1ccc(F)cc1
d7955c435f7e59b41a93132ed1c982a49cd1e3c0,NS(=O)(=O)c1ccc(cc1)-c1[nH]c(c2C3CCC(C3)c12)-c1ccc(F)cc1
901b90bec2c6f7205a41eae6e1c2179608ceaab7,CS(=O)(=O)c1ccc(cc1)-c1sc(nc1-c1ccc(F)cc1)-c1cccnc1
6729c1c65f9a5c8f821fa335e599ec225fd45c18,CC(C)(O)c1cc(cc2c1OCC2(C)C)C(=O)c1ccc(OC[C@@H](O)CO)cc1
f5528ffa88f63c7e210b386d4d18b135776db3d9,COc1ccc(cc1F)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
a8166fa725e6c17be28d990ac8afd8a70f10d654,NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1ccc2ccccc2c1)C(F)(F)F
316ef13385d3304a9baf034209df46ea6559112e,CS(=O)(=O)c1ccc(cc1)-n1cc(nc1-c1ccccc1)C(=O)C(F)(F)F
1b592d52ffe9573c649823d4700663bd63e4b84b,Cc1c(cc(-c2ccc(cc2)S(C)(=O)=O)n1-c1ccc(F)cc1)C(=O)NCCCN1CCCC1=O
c6ecc7228fdba752381b4a2f9674d2595ba6c9b0,COc1ccc(cc1)-c1c(occ(Cl)c1=O)-c1ccc(cc1)S(N)(=O)=O
41ed94a905bedacb6cf9490f8fc3e572996ba412,Cc1cc(=O)c(Oc2ccc(Cl)cc2C)c(o1)-c1ccc(cc1)S(C)(=O)=O
06979665ea10e63e3d799f5ed7cb5954dc9b4a0f,COc1ccc(cc1OC)C1CC(=NN1c1ccc(cc1)C(O)=O)c1ccc(cc1)S(C)(=O)=O
7068906862402b1994779b89f3095ca4aee9db7b,CS(=O)(=O)c1ccc(cc1)-c1sc(nc1-c1ccccc1)-c1ccccc1Cl
08fa7ebfe9adf7686c89d83d201f3ce21cb10539,CS(=O)(=O)c1ccc(cc1)-n1cc(nc1-c1cccc(c1)[N+]([O-])=O)C(F)(F)F
8d4b972cd9c44aede81bd6b56174f331bca2cf7e,CS(=O)(=O)c1ccc(cc1)-c1c(nc2sccn12)-c1ccc(F)cc1
3965c42c32468706f611af96575b797a4ae552ee,CS(=O)(=O)c1ccc(cc1)-c1[nH]c2ccccc2c1-c1ccc(F)cc1
6ff302c7fbda4d14a8beef7c2732987ee92b26ab,Cc1ccc(cc1)C1=C\C(=C/c2ccc(cc2)C(F)(F)F)C(=O)O1
d0f62bcd0c9e65b16f5e4650983c150422d6f111,Cc1ccc(cc1C)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
40ef148232f7df55be19cb9b241a2f738c4b6c2e,CS(=O)(=O)c1ccc(cc1)-c1[nH]c2ccc(Cl)cc2c1-c1ccc(F)cc1
e6ec7de56f7456632ecc7b2d0f94ee1652b41c6f,Cc1ccc(cn1)-c1nc(cn1-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F
97b8350a1d9359ce49b7271e1bc19877712ca289,CS(=O)(=O)c1ccc(cc1)-n1cc(nc1-c1ccc(Cl)c(Cl)c1)C(F)(F)F
108d7ccc9d05dfd8186134808849a97d9ecb0b9b,CS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(F)c(F)c1)C(F)(F)F
3c9b551622e195002bcce1691a98b08e7dba531c,CC(C)(C)c1cc(\C=C2/SC(=S)N(NC(=O)c3ccncc3)C2=O)cc(c1O)C(C)(C)C
5bf6da1ebbe86dcd948bd88f34e91e25486088bc,NS(=O)(=O)c1ccc(cc1)-c1cc(Cl)cnc1-c1ccc(F)cc1
69795b0bdb18e80c9a4c1064d91fddb642974f7e,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccc(cc3)S(C)(=O)=O)c2c1
65fa452a8ce97ce168f31456ef98d7c5b7b6f09a,CS(=O)(=O)c1ccc(cc1)-c1cnc(Cl)n1-c1ccc(Cl)cc1
82df7ab35e854b7a6dba5631dd9e56cb51d89fec,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)-c1nc(cn1-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F
2f5462e512a09b0c8a76e509263be42ccf56c406,CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)CC1)c1cc(F)cc(F)c1
16512a92f8116a8ca563259f71112048be024d60,NS(=O)(=O)c1ccc(cc1)-c1[nH]c2ccccc2c1-c1ccc(Cl)cc1
dbf7a3697c31066f980e7e2383ef4b903c67a836,Cc1nc(c(s1)-c1ccc(cc1)S(C)(=O)=O)-c1ccc(F)cc1
e689c85de0cc224cac53d0d77eb67be654e01f36,Cc1c(CC(=O)OCCO)cc(-c2ccc(cc2)S(C)(=O)=O)n1-c1ccc(F)cc1
6bbbd2e1f0737a994dd2ee0fc3d287af0326393a,CS(=O)(=O)c1ccc(cc1)-n1cc(nc1-c1cccc(I)c1)C(F)(F)F
bb252d3a81ceeac3bbdf78df63ccae5441632fa4,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccccc3)c2c1
48c19211b761f0db1ec1c6dacba693ef865ca7ba,Cc1c(cc(-c2ccc(cc2)S(C)(=O)=O)n1-c1cccc(F)c1)C(N)C(=O)OCCCO[N+]([O-])=O
cc529b5c79d64d6e02ff0d1568e9d2c188b6e9e0,CS(=O)(=O)c1ccc(cc1)-c1cnc(Cl)n1-c1ccc(F)cc1
dc5f4642718318f44d9c8fd3e44057c5b33bd37d,CC(C(O)=O)c1cccc(NC(=O)C(C2CCCC2)c2ccc(cc2)-c2cncc(Cl)c2)c1C
3871dc06c8859011a62745d0b00dd8a16e8cbc30,CC(C(O)=O)c1ccc2c(c1)n(C(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc21
ca81c90540770c4c2af80f443cd1a791b27bc1f5,CS(=O)(=O)c1ccc(cc1)-c1sc(C#N)c(SCC(=O)Nc2ccccc2)c1-c1ccc(F)cc1
